name,compny,salary,city,work_years,education,dese
name,company,salary,city,work_years,education,dese
Python 研发工程师,今日头条,25k-45k,北京,经验3-5年,本科及以上,"职位描述：
        
        职位职责：
1、参与系统架构设计、优化，提升系统性能和开发效率，保证高并发高可靠；
2、通过不断的技术研究和创新，推动业务的快速发展和高效迭代。

职位要求：
1、有扎实的编程能力，有优秀的设计能力和代码品位，热爱编程； 
2、深刻理解计算机原理，有良好的数据结构和算法基础； 
3、有高并发服务设计和实现经验，对分布式系统有自己的理解； 
4、对软件产品有强烈的责任心，具备良好的沟通能力和优秀的团队协作能力。"
Python工程师,美图公司,15k-30k,深圳,经验1-3年,本科及以上,"职位描述：
        
        英语为工作语言。
 
我们是美图全球产品创新团队，这是一个全栈的初创式团队，目前20名成员来自在中国，美国, 印度和巴西 。我们专注在2款图片App的商业模式和产品创新，并服务超过7千万的移动设备。用户主要来自美洲，欧洲和印度。
 
我们崇尚硅谷+中国的创业文化，成员多有国际背景和创业经历，也包括CMU、UA、北航、中山等高校毕业生和真格学院（by真格基金）的创业伙伴。我们相信技术驱动，我们诚邀优秀的相信美的你加入美图，加入全球产品创新团队。
 
职责：
* 和产品和客户端团队紧密合作交付核心RESTful API和其他后台系统
* 参与后台架构设计、搭建和运维
* 参与产品创新功能的讨论、设计和交付
* 推进Code Review最佳实践并不断优化代码质量
* 完善API文档
 
要求：
* 2年以上的RESTful API和后台开发经验
* 熟练掌握至少一种Python后台开发框架
* 熟练掌握常用SQL和NoSQL数据库
* 熟练掌握算法与数据结构，有较强问题解决能力
* 能够快速交付并且快速迭代你所负责的模块
* 熟练的英文技术文档阅读和书写能力，一定的专业领域口语能力
* 计算机科学或相关学位毕业"
Python开发工程师,摩尔妈妈,20k-40k,北京,经验1-3年,本科及以上,"职位描述：
        
        【岗位职责】

 负责相关产品的后台架构设计、接口定义、系统运维、数据库管理和维护及版本上线，对产品后台服务负责。
 参与产品功能设计整个过程，确认功能设计、实现方法以及最终性能指标，并推动执行。


【职位要求】

 精通Python，2年或以上Python项目经验；了解sanic框架，熟悉网络编程、多线程编程、大规模文本数据处理等，有良好代码风格；
 有Team leader经验或拥有成为Team leader的潜力；
 熟悉常见的数据结构和算法，有数据抓取/融合/挖掘经验优先；  
 熟悉数据库知识，熟练掌握SQL，熟悉redis/mongodb/rabbitmq等；
 熟练使用Linux/Mysql/Gitlab/Vim等，有shell编程基础优先；          
 强烈的责任感，善于分析和解决问题，有较好的沟通和团队合作的能力。

 
【加分项】

 对从0-1搭建有浓厚的兴趣
 对sanic框架有了解，想要深入学习

 
【我们希望你可以】

 内心温暖，愿意做一件有社会责任感的事，与我们一起帮助中国的下一代，从小就能拥有更好的教育、更多的爱
 有激情、有想法，喜欢亲手从0到1去构建一个体系、打造一个未来

 
【关于摩尔妈妈】

 摩尔妈妈已获得互联网知名大佬青睐，并有实力雄厚的机构强力支持，初创团队来自国内外你能想到的一线知名互联网公司
 摩尔妈妈致力于打造中国第一个高素质妈妈社区共享育儿平台，背后集结了三亿用户的需求
 团结广大中国妈妈的力量，共同解决0-6岁儿童的托育难题，让高素质妈妈成为改变中国教育的中流砥柱
 帮助妈妈们，通过共享自己在育儿方面的经验和时间，为家庭增加收入，为自己赢得尊严，零成本启动在家创业

 
【我们可以提供什么】
薪酬&奖金

 行业内有竞争力的薪资（每年2次review调整）
 项目奖金&丰厚年终奖金
 全额五险一金
 期权长期激励

健康&OPEN的工作环境

 优越的地理位置—坐落在北京东三环使馆&蓝色港湾周边
 超酷的办公环境—“硅谷范”2200平的两层独栋
 注重健康—全楼覆盖的新风系统+健身房

摩尔妈妈福利

 每年至少一次集体出游
 不定期各种高逼格有特色的TB
 你可能意想不到的特色礼物
 提倡高效工作，劳逸结合，休假大礼包

专业培训

 行业大佬现身指导
 外部专业培训经费
 行业大咖牛人分享"
Python工程师,江苏亿科达,10k-20k,深圳,经验1-3年,本科及以上,"职位描述：
        
        1.熟悉后台开发、Django框架、WEB开发。
2、熟悉Linux，常用shell开发。
3、熟悉python语言，至少2年python开发经验，有金融行业背景优先。
4、爬虫相关的工作经验不做要求。
5、有python 数据分析（清洗、数据分析（筛选、图表展示）），机器学习、数据挖掘的优先，数据分析等工具 numpy  pandas  SCIKIT-LEARN 等优先"
python工程师,中原消费金融,10k-20k,郑州,经验1-3年,本科及以上,"职位描述：
        
        岗位职责：
1、设计和开发分布式网络爬虫程序。
2、分析爬取过程，提供技术实现方案。
3、分析静态网页结构，解析网页数据，对数据进行过滤，去重，结构化处理。
4、设计优化爬虫调度系统，优化调度策略。
任职要求：
1、基本要求：统招本科及以上学历，计算机相关专业。
2、工作经验：Python开发工作经验1年及以上，有爬虫系统开发经验；熟练掌握网页抓取原理及技术，熟悉网页解析过程，具备数据的过滤、清洗、去重、结构化导入经验。
3、知识技能：
1）熟悉Python常用函数库和包，熟悉搜索引擎和网络爬虫相关技术。
2）熟练掌握python，熟悉常用爬虫框架中的一种或多种，熟悉Scrapy、Pyspider框架中的至少一种。
3） 熟悉Linux，且熟悉MySql、Redis、MongoDB等数据库，对SQL优化有一定的经验。
4）熟悉网页抓取原理及技术，熟练掌握正则表达式、XPath、CSS等网页信息抽取技术。
4素质要求： 具有优秀的团队合作和沟通协作能力，善于学习，能承受较大的工作压力。"
Python开发工程师,众禄基金,18k-25k,深圳,经验1-3年,大专及以上,"职位描述：
        
        职位描述

我们是已有成熟产品&成熟业务模式的互联网金融&新三板挂牌（股票代码：834540）企业，公司面向客户的UI及后台逻辑全部基于Python开发，我们需要更强大的Pythoner来进一步壮大我们的Python开发团队。来这里，我们希望你和我们一起实现稳定安全高效的大型金融交易系统，所以如果你有丰富的项目经验，在Python技术领域身怀六甲，学富五车，我们这里有舞台，和我们的Python团队一起做出牛x的金融交易及咨询系统。

技能要求：

1、需具备2年以上Python开发经验，参与过大型高并发网站开发和实施工作；
2、精通Python语言，熟练使用常用模块，使用过Django/Tornado等web框架；3、具有良好的自学能力，能通过研究开源项目来解决开发中遇到的难题；4、熟悉以下技术者优先考虑：Redis、Memcache、MongoDB、Hadoop。5、有前端（HTML、CSS、JavaScript、JQuery、Bootstrap）开发经验是加分项；6、靠谱，有责任心。搞金融，你懂的。"
高级Python开发工程师,蚂蜂窝,15k-30k,北京,经验3-5年,本科及以上,"职位描述：
        
        岗位职责:1、负责蚂蜂窝爬虫程序的开发2、负责网页信息抓取结果的抽取、数据清洗、分类、聚类等研发工作3、负责爬虫平台系统的架构设计与开发以及爬虫核心算法的策略优化研究
任职资格:1、3年python开发经验，熟悉Python主流类库使用，构建过nginx+uWSGI+python的web-services者优先2、 熟悉Mysql，Docker，熟练使用Redis，Memcache，MQ等常用第三方组件3、熟练掌握HTTP，TCP/IP，网络编程，爬虫技术4、熟悉分布式系统，对网络和并发编程有丰富的经验，熟悉Linux/Unix平台，能熟练使用脚本语言进行系统日志分析者优先5、喜欢尝试新技术，对于使用过的开源软件，能了解到它的原理和机制6、乐观，积极，富有团队精神"
